STN Code,Dissolved Oxygen,Location Name,State Name,Year,pH,Conductivity,BOD,Nitrate N + Nitrite N,Fecal Coliform,Total Coliform,WQI,lat,lon
2557,5.85,KAWAR LAKE NEAR JAYMANGLA GARH TEMPLE AT BEGUSARAI,BIHAR,2022,7.6,306.5,3.8,0.365,65700.0,176300.0,1579.231707283243,25.5125411,86.08833919362361
4296,8.75,SIKANDRAPUR LAKE AT SIKANDARPUR,BIHAR,2022,7.9,663.0,6.9,0.49,80115.0,80165.0,1895.7544765648495,25.6625441,77.90012166111927
2046,9.35,SUKHNA LAKE,CHANDIGARH,2022,7.9,242.5,2.8,1.4,4613.5,8085.0,169.75872454223114,30.74197755,76.81767472201017
5280,5.45,AMBULOR LAKE,GOA,2022,6.2,104.0,1.75,0.32,1220.0,1925.0,73.10852584753484,15.3403005,73.94233176124271
3175,6.1,ANJUNEM LAKE,GOA,2022,6.8,43.5,1.35,0.47,179.0,278.5,53.45582076131956,15.3004543,74.0855134
5103,5.6,BATIM LAKE,GOA,2022,6.8,149.0,3.0,0.33,1445.0,2145.0,98.9053430080262,15.3004543,74.0855134
3177,7.55,CARAMBOLIM LAKE,GOA,2022,7.5,998.5,1.55,1.27,2000.0,2550.0,101.50108351514959,15.3004543,74.0855134
3180,4.15,CURTORIM LAKE,GOA,2022,6.6,46.0,14.55,0.33499999999999996,1945.0,2820.0,215.84401441616995,15.2890843,74.01932923877243
4408,7.75,HARWALE WATER FALL,GOA,2022,6.9,104.0,1.5,0.32,1445.0,2800.0,77.15327098754874,15.3004543,74.0855134
2269,7.3,MAYEM LAKE,GOA,2022,6.3,48.0,1.45,0.32,1800.0,2500.0,76.23879969970271,15.5765136,73.9410291
3178,5.45,RAITOLLEM LAKE,GOA,2022,6.800000000000001,176.5,8.6,0.32,1315.0,2865.0,146.48623427729646,15.3004543,74.0855134
3179,3.15,SAIPEM LAKE,GOA,2022,6.85,321.5,4.2,1.64,3600.0,5150.0,170.71966307464277,15.3004543,74.0855134
5104,7.4,SARZORA LAKE,GOA,2022,6.85,69.5,1.25,0.32,635.0,995.0,57.42358881730834,15.2192326,74.0054637475663
1344,4.9,CHANDOLA LAKE AT AHMEDABAD,GUJARAT,2022,7.9,590.0,6.6,0.5800000000000001,545.0,1070.0,133.2031730219901,22.3850051,71.745261
1977,5.4,CITY LAKE OF NADIADKHETA TALAV (CITY LAKE),GUJARAT,2022,8.600000000000001,1985.0,2.55,1.055,469.0,855.0,105.72774113502534,22.3850051,71.745261
3198,5.15,GOMTI LAKE,GUJARAT,2022,8.1,653.5,2.45,0.49,180.5,325.0,90.50842464324326,22.7589741,73.14757283750197
3199,5.65,HAMISAR TALAV,GUJARAT,2022,7.8,680.0,2.55,0.375,5.5,18.5,79.83370761137887,23.2472446,69.668339
1343,5.7,KANKORIA LAKE AT AHMEDABAD,GUJARAT,2022,8.55,3297.0,13.6,0.66,730.0,1260.0,207.34532165544744,22.3850051,71.745261
2078,6.9,KUWADAVA LAKE,GUJARAT,2022,7.6499999999999995,1300.0,2.05,0.255,210.0,545.0,71.55667269133887,22.3850051,71.745261
3651,3.25,BHEEMSANDRA TANK,KARNATAKA,2022,6.949999999999999,1015.0,17.0,3.6500000000000004,55165.0,801200.0,1602.9713314833075,14.5203896,75.7223521
3679,6.8500000000000005,BHUTANALA LAKE,KARNATAKA,2022,8.4,708.0,3.2,12.385,920.0,1600.0,112.13557837971396,14.5203896,75.7223521
3637,4.449999999999999,BYRAMANGALA LAKE,KARNATAKA,2022,7.0,1058.5,12.5,10.465,23013.0,270110.0,729.9209557937753,14.5203896,75.7223521
4095,3.5,CHIKKABANAVARA LAKE,KARNATAKA,2022,7.0,1254.0,42.5,4.4,15670.0,271200.0,837.1737903000401,12.98815675,77.62260003796
4537,6.0,CHINNAKURCHI KERE,KARNATAKA,2022,7.5,793.0,5.5,4.234999999999999,6115.0,81750.0,252.79580045687447,14.5203896,75.7223521
4520,5.15,CHINNAPPANAHALLI LAKE,KARNATAKA,2022,7.55,841.0,7.0,8.925,6105.0,81750.0,271.33299304626206,14.5203896,75.7223521
3584,3.0,DALAVAI LAKE,KARNATAKA,2022,8.1,1018.5,11.0,2.82,1700.0,9000.0,212.41973192304852,14.5203896,75.7223521
4521,4.5,DEVARABEESANAHALLI LAKE,KARNATAKA,2022,7.3,637.0,9.5,2.28,13610.0,121200.0,466.29802986510094,14.5203896,75.7223521
3645,3.45,DEVARAYASAMUDRA LAKE,KARNATAKA,2022,6.9,357.5,5.5,1.25,7665.0,81750.0,288.5287860299436,14.5203896,75.7223521
4526,5.15,DEVASANDRA LAKE,KARNATAKA,2022,7.05,413.5,6.5,4.405,15585.0,271750.0,509.4825553421555,13.0017711,77.70326364092737
4528,5.0,DODDAKANNEHALLI LAKE,KARNATAKA,2022,7.449999999999999,928.5,9.5,3.5,15655.0,272700.0,545.477811454312,14.5203896,75.7223521
3604,3.85,DODDANEKKUNDI LAKE,KARNATAKA,2022,7.15,934.5,39.5,2.62,3235.0,81200.0,494.0341773289809,14.5203896,75.7223521
3613,5.449999999999999,GOTTIGERE LAKE,KARNATAKA,2022,7.25,794.0,7.0,2.55,3974.0,46800.0,209.0812953003364,14.5203896,75.7223521
3654,3.35,GOTTIGERE LAKE,KARNATAKA,2022,7.1,954.5,11.5,2.75,31635.0,271200.0,918.2790363032968,14.5203896,75.7223521
3621,3.4499999999999997,HARALUR LAKE,KARNATAKA,2022,7.25,1169.0,21.0,7.05,16665.0,177700.0,653.0316958341299,14.5203896,75.7223521
3582,5.5,HEBBAL LAKE,KARNATAKA,2022,8.65,1234.5,4.5,3.33,1400.0,6400.0,145.2890965695843,13.04720245,77.5867146856506
3625,5.8,HEBBAL LAKE,KARNATAKA,2022,7.05,611.0,5.0,1.6,4005.0,81200.0,194.3763554534254,13.04720245,77.5867146856506
3597,5.699999999999999,HESARAGHATTA LAKE,KARNATAKA,2022,6.8,225.0,5.0,0.68,4830.0,81750.0,208.71141907374053,13.16575,77.49115681818182
3559,5.2,HULIKERE LAKE,KARNATAKA,2022,8.4,858.5,13.0,2.415,750.0,1751.0,202.03936814101337,14.5203896,75.7223521
3617,4.65,HULIMAVU LAKE,KARNATAKA,2022,7.1,790.0,12.0,2.045,7585.0,81200.0,342.0563039928581,12.8700812,77.60420476682177
3660,6.55,HUNASINA KERE LAKE,KARNATAKA,2022,7.7,505.0,2.3,0.3,205.0,1350.0,76.21786285967755,14.5203896,75.7223521
3609,5.5,IBBALUR LAKE,KARNATAKA,2022,7.55,625.5,9.5,3.15,2235.0,47200.0,197.81039227659656,14.5203896,75.7223521
3627,4.550000000000001,JAKKUR LAKE,KARNATAKA,2022,7.2,867.5,17.0,6.9,7150.0,92000.0,381.8448199872379,13.08671565,77.61166929552981
4545,5.6,JUNGU KERE (DEVARABEESANAHALLI LAKE),KARNATAKA,2022,6.9,406.0,4.0,1.4,220.0,2400.0,82.61380234099954,14.5203896,75.7223521
4097,3.25,KACHOHALLI LAKE,KARNATAKA,2022,7.0,1641.5,35.0,9.035,21570.0,461750.0,945.3159437933438,12.9997576,77.4699806
3616,5.05,KALENA AGRAHARA LAKE,KARNATAKA,2022,7.25,676.5,7.0,2.36,20665.0,121750.0,596.9222923598323,14.5203896,75.7223521
4530,2.6999999999999997,KAMMASANDRA LAKE,KARNATAKA,2022,7.3,1869.0,56.0,10.5,47195.0,272700.0,1664.5254644699462,12.82521135,77.69375186505573
4529,4.8,KASAVANAHALLI LAKE,KARNATAKA,2022,7.3999999999999995,604.0,7.5,4.05,4285.0,81750.0,233.97696449593994,12.9049906,77.66802647761577
3684,7.25,KELEGERE LAKE,KARNATAKA,2022,7.65,591.5,4.1,0.87,174.0,377.0,87.09623490477915,14.5203896,75.7223521
3680,5.95,KILLA LAKE,KARNATAKA,2022,8.3,366.0,2.5,10.99,635.0,1260.0,101.9227113652346,14.5203896,75.7223521
4543,4.1000000000000005,KODI SINGASANDRA LAKE,KARNATAKA,2022,7.15,698.5,10.5,2.45,4365.0,81200.0,261.05646067835767,14.5203896,75.7223521
4511,4.7,KOGILU KERE,KARNATAKA,2022,6.85,730.5,17.5,2.45,6135.0,81750.0,354.2270141180807,14.5203896,75.7223521
3695,6.75,KONDAJJIKERE LAKE,KARNATAKA,2022,7.8,462.5,2.15,1.75,92.0,347.0,73.08993625740261,14.5203896,75.7223521
4544,4.65,KOTHANURU LAKE,KARNATAKA,2022,7.15,828.0,10.5,2.45,3989.5,46800.0,242.5163595355566,14.5203896,75.7223521
3583,6.25,KUKKARAHALLI LAKE,KARNATAKA,2022,8.6,598.0,3.25,1.47,750.0,5300.0,114.77564040966091,12.30872155,76.63734513324133
4516,5.45,KUNDALAHALLI LAKE,KARNATAKA,2022,7.15,979.0,6.0,3.495,2455.0,81200.0,172.6345888087835,12.96936955,77.7207209346071
3692,7.9,KUNDUVADAKERE LAKE,KARNATAKA,2022,8.05,305.0,1.8,1.2999999999999998,45.0,205.0,67.64281247239914,14.5203896,75.7223521
3586,5.35,LIMBHABUDI LAKE,KARNATAKA,2022,8.3,1214.5,4.5,2.62,770.0,6850.0,126.01123640850156,14.5203896,75.7223521
3635,4.25,MALATHAHALLI LAKE,KARNATAKA,2022,7.15,1273.5,28.0,4.21,4330.0,84600.0,415.5443392572449,14.5203896,75.7223521
4547,5.05,MANGAMANAPALYA LAKE(SWARANA KUNTE),KARNATAKA,2022,7.2,610.5,9.0,2.36,5565.0,47200.0,263.0784946278259,14.5203896,75.7223521
3626,4.85,NAGAVARA LAKE,KARNATAKA,2022,7.35,692.0,17.1,2.2,2465.0,81750.0,277.3890535297228,13.0448586,77.60906294904638
4523,5.5,NALLURAHALLI LAKE,KARNATAKA,2022,7.6499999999999995,503.5,6.5,5.550000000000001,2555.0,81200.0,187.83102889620622,12.97434155,77.73587347278149
3646,3.5,NARASAPURA LAKE,KARNATAKA,2022,6.95,733.0,59.5,1.96,2565.0,81750.0,654.4666354811966,13.1332176,77.99954447955251
4509,4.75,NARASIPURA LAKE,KARNATAKA,2022,7.3999999999999995,564.0,11.0,2.45,11615.0,121200.0,435.96166922131766,14.5203896,75.7223521
3685,6.949999999999999,NAVALOORU LAKE,KARNATAKA,2022,7.3999999999999995,967.5,4.0,1.15,99.5,205.0,81.74206868531614,14.5203896,75.7223521
4505,2.6999999999999997,NELAMANGALA LAKE,KARNATAKA,2022,7.05,1403.5,35.5,4.41,6065.0,47200.0,517.8264150118732,14.5203896,75.7223521
3687,6.550000000000001,NUGGIKERE LAKE,KARNATAKA,2022,7.6499999999999995,747.5,3.75,0.865,104.0,209.5,85.81343519375659,14.5203896,75.7223521
4524,4.6,PATTANDUR AGRAHARA LAKE,KARNATAKA,2022,7.1,863.5,6.5,6.975,13740.0,121750.0,439.3510400735035,12.9876393,77.7377718
3614,4.65,PUTTENAHALLI LAKE,KARNATAKA,2022,7.0,746.0,7.5,2.34,4315.0,81200.0,228.1425063894227,14.5203896,75.7223521
3624,4.65,PUTTENAHALLI LAKE,KARNATAKA,2022,7.05,560.0,13.5,1.6500000000000001,16085.0,271200.0,584.5276149676839,13.11198505,77.5770581964404
4510,3.7,RACHENAHALLI LAKE,KARNATAKA,2022,7.3999999999999995,1003.5,19.0,3.375,23670.0,274600.0,812.7570055052171,13.0624602,77.61240882888731
4514,4.1,SADARAMANGALA LAKE,KARNATAKA,2022,7.35,671.0,9.0,2.29,3235.0,28200.0,214.4898435919065,14.5203896,75.7223521
4504,6.4,SARAKKI LAKE,KARNATAKA,2022,7.6000000000000005,554.0,6.5,2.0,3635.0,81200.0,206.1572641671334,14.5203896,75.7223521
3674,6.449999999999999,SATHYAMANGALA KERE POND,KARNATAKA,2022,7.800000000000001,410.0,2.25,0.3,230.0,1400.0,78.53535836947299,14.5203896,75.7223521
4525,4.25,SEETHARAMPALYA LAKE,KARNATAKA,2022,7.550000000000001,1530.0,13.0,4.19,20085.0,271750.0,679.8396172439507,14.5203896,75.7223521
4527,3.35,SHEELAVANTA-WHITEFIELD LAKE,KARNATAKA,2022,7.7,820.0,21.0,4.3,31705.0,274600.0,1015.2295868285096,12.96440905,77.74276546611009
3587,5.949999999999999,SHETTYKERE LAKE,KARNATAKA,2022,8.15,771.0,4.45,2.1799999999999997,1240.0,6250.0,130.20072941018307,14.5203896,75.7223521
3618,2.5,SINGASANDRA LAKE,KARNATAKA,2022,7.699999999999999,1223.5,20.0,7.7,17165.0,271200.0,688.4007253119804,12.88243315,77.64537634837498
3622,4.6,SOMASUNDRAPALYA LAKE,KARNATAKA,2022,7.15,655.0,6.0,6.46,5605.0,47750.0,239.2840538273928,14.5203896,75.7223521
4534,5.550000000000001,SOMPURA LAKE,KARNATAKA,2022,7.55,1153.5,5.5,12.565,4770.0,81200.0,226.9317403553536,12.8698009,77.76928872971652
3688,6.1,SUDANAKERE LAKE,KARNATAKA,2022,7.75,878.0,4.6,1.03,231.0,487.5,100.15734617660407,14.5203896,75.7223521
3593,3.7,ULSOOR LAKE TEMPLE,KARNATAKA,2022,7.85,323.0,15.0,2.45,20315.0,177700.0,689.2161506844452,14.5203896,75.7223521
1388,3.6999999999999997,ULSOOR LAKE TRAINING CENTRE OF FISH BREEDING,KARNATAKA,2022,8.3,327.0,10.7,1.0,47230.0,272700.0,1275.4657983997374,14.5203896,75.7223521
3690,7.199999999999999,UNAKALKERE LAKE,KARNATAKA,2022,7.75,910.5,3.55,1.085,119.0,261.0,83.05508093618178,14.5203896,75.7223521
3640,3.1999999999999997,UTTARAHALLI DORAIKERE,KARNATAKA,2022,7.550000000000001,340.0,89.0,2.625,42135.0,464600.0,1887.8689027969235,14.5203896,75.7223521
3632,4.1,VEERAPURA TANK,KARNATAKA,2022,6.9,1036.5,27.0,3.47,7524.5,80175.0,472.65722680116875,14.5203896,75.7223521
4522,4.65,VIBHUTHIPURA LAKE,KARNATAKA,2022,7.5,933.5,13.0,3.135,1170.0,18700.0,202.2048677737473,14.5203896,75.7223521
3638,5.25,YELACHENAHALLI LAKE,KARNATAKA,2022,7.55,1075.5,7.5,4.06,3655.0,47750.0,213.0546605227867,14.5203896,75.7223521
3585,2.6,YENNEHOLE LAKE,KARNATAKA,2022,8.149999999999999,1041.5,16.5,3.1799999999999997,1720.0,9450.0,264.48523149289446,14.5203896,75.7223521
5180,4.05,AKKULAM BRIDGE AT AKKULAM LAKE,KERALA,2022,6.9,30.5,7.7,0.3,7550.0,400.0,284.3927195064381,10.3528744,76.5120396
1383,3.15,AKKULAM LAKE AT ORUVATHILKOTTA,KERALA,2022,7.15,349.5,5.4,0.3,1810.0,4400.0,146.62988286687192,10.3528744,76.5120396
1579,5.7,ALAPPUZHA,KERALA,2022,7.1,1152.5,1.9000000000000001,0.3,601.0,1750.0,75.34746453325349,9.5006651,76.41241428564258
5200,6.300000000000001,ASHTAMUDI LAKE AT PERUMON,KERALA,2022,7.35,27732.5,2.3,70.55000000000001,150.5,505.0,83.65533684849407,10.3528744,76.5120396
5198,3.25,ASHTAMUDI LAKE AT THOPPILAKADAVU,KERALA,2022,7.449999999999999,30350.0,11.8,38.4,370.0,940.0,186.17911115750846,10.3528744,76.5120396
5199,2.6500000000000004,ASHTAMUDI LAKE NEAR KSRTC BUS DEPOT,KERALA,2022,8.2,29622.5,16.4,56.05,685.0,1950.0,251.76567999207884,10.3528744,76.5120396
5201,5.2,ASHTAMUDI LAKE NEAR M/S. KUNDARA CERAMICS,KERALA,2022,7.6,37357.5,9.5,73.65,245.0,1240.0,161.7446794115526,10.3528744,76.5120396
1441,5.449999999999999,ASHTHAMUDI LAKE AT QUILON,KERALA,2022,7.4,32037.5,5.4,67.85000000000001,405.0,1065.0,122.46777741931606,10.3528744,76.5120396
1578,5.35,KAYAMKULAM,KERALA,2022,7.449999999999999,6108.5,2.95,0.49,401.0,751.0,88.871398504467,9.1723603,76.500061
1577,4.5,KODUNGALLOOR,KERALA,2022,7.4,16052.0,1.75,0.45499999999999996,5085.0,11175.0,189.63215551759913,10.2269615,76.19840495
5230,6.8,LAKE KARLAD AT WAYANAD,KERALA,2022,6.85,54.0,1.4,0.3,33.5,74.0,48.11715882830397,10.3528744,76.5120396
2312,6.9,LAKE VEMBANAD AT PATHIRAMANAL (ALAPPUZHA),KERALA,2022,7.1,823.5,2.15,0.3,51.0,271.0,59.215596406913974,10.3528744,76.5120396
1574,6.449999999999999,PARAVUR,KERALA,2022,7.05,21226.5,2.0,13.5,215.0,740.0,68.87581461995512,8.8098891,76.6715303
1576,7.5,PERIYAR LAKE AT THEKKADY,KERALA,2022,7.15,47.0,1.0,0.3,2.0,2.0,45.70119916971045,9.5804995,77.181142
1580,7.35,POOKODE LAKE AT POOKODE,KERALA,2022,6.8,25.0,1.0,0.3,13.0,29.0,40.59239629346401,10.3528744,76.5120396
1385,7.25,SASTHAMCOTTA LAKE,KERALA,2022,7.1,170.0,1.4,0.9500000000000001,135.0,415.0,52.709907874642084,10.3528744,76.5120396
3470,6.5,VELLAYANI LAKE AT VANDITHADOM,KERALA,2022,6.95,162.5,3.8499999999999996,0.3,1200.0,1950.0,99.23799976060626,8.4882267,76.947551
2132,7.3,BILAWALI TALAB AT INDORE,MADHYA PRADESH,2022,7.8999999999999995,456.0,1.15,0.96,2.0,51.5,61.18261920843268,23.8143419,77.5340719
4615,6.6,GANGA SAGAR JABALPUR,MADHYA PRADESH,2022,7.9,483.0,2.9000000000000004,1.405,7.0,502.0,80.30643399636872,23.8143419,77.5340719
2135,7.25,GOVINDGARH LAKE,MADHYA PRADESH,2022,7.35,257.0,1.2,0.67,2.0,44.5,52.24208929162375,23.8143419,77.5340719
2141,6.45,JANUNIA TALAB NEAR WATER SUPPLY INTAKE WELL SEHORE( M.P.),MADHYA PRADESH,2022,7.6,306.5,2.6,5.705,61.0,280.0,74.74208464489789,23.8143419,77.5340719
4622,7.449999999999999,KOPTAL LAKE AT WATER SUPPLY INTAKE POINT CHHATARPUR,MADHYA PRADESH,2022,7.85,852.5,4.25,1.97,3.0,75.5,87.26025541479817,23.8143419,77.5340719
1374,6.1,LOWER LAKE SPILL-OUTLET NEAR KALIGHAT,MADHYA PRADESH,2022,7.65,358.0,4.6000000000000005,6.3950000000000005,179.0,1260.0,97.91305674064535,23.8143419,77.5340719
2130,7.199999999999999,MADHAV LAKE,MADHYA PRADESH,2022,7.5,551.0,2.05,0.84,4.0,44.0,62.73829140379474,25.37412155,77.82788660942335
2134,5.95,NAGCHUN TALAB AT KHANDWA,MADHYA PRADESH,2022,8.1,319.5,3.5,1.395,2.0,78.0,91.97447013699525,23.8143419,77.5340719
2136,6.6,SHAHPURA LAKE NEAR SPILL-OUTLET AT BHOPAL( M.P.),MADHYA PRADESH,2022,7.5,653.5,6.7,12.38,803.0,1600.0,126.09748745943024,23.2584857,77.401989
2133,7.15,SIRPUR TALAB AT INDORE,MADHYA PRADESH,2022,7.7,479.0,1.45,1.08,2.0,55.5,61.10756527147499,23.8143419,77.5340719
4614,6.55,SUPTAL JABALPUR,MADHYA PRADESH,2022,7.95,458.5,3.0999999999999996,1.335,11.5,839.5,83.34646301010568,23.8143419,77.5340719
1373,6.15,UPPER LAKE AT WATER SUPPLY INTAKE WELL NEAR KAMLA PARK,MADHYA PRADESH,2022,7.6,274.0,1.9,3.615,15.5,270.0,68.74414214872426,19.12195775,72.90929420210506
2139,6.25,UPPER LAKE NEAR WATER SUPPLY INTAKE WELL BAIRAGARH,MADHYA PRADESH,2022,7.65,257.5,1.75,2.585,17.5,280.0,67.73334398586502,23.8143419,77.5340719
2138,7.1,UPPER LAKE NEAR WATER SUPPLY INTAKE WELL NEAR KARBALA,MADHYA PRADESH,2022,7.7,245.5,1.9,2.3649999999999998,15.0,200.0,65.73999444978296,23.8143419,77.5340719
2137,6.8,UPPER LAKE NEAR WATER SUPPLY INTAKE WELL YATCH CLUB BHOPAL(M.P.),MADHYA PRADESH,2022,7.6,258.0,1.9,2.46,17.5,230.0,65.52267838396236,23.8143419,77.5340719
2131,7.15,YASHWANT SAGAR AT INDORE,MADHYA PRADESH,2022,7.8500000000000005,496.5,1.3,1.3450000000000002,2.0,55.5,62.41614505946132,23.8143419,77.5340719
3349,7.0,TASEK LAKE AT SONGSAK (NAPHAK),MEGHALAYA,2022,6.9,66.0,1.6,0.46499999999999997,121.5,545.0,51.86563758808516,25.61849455,90.63421621777748
1459,7.300000000000001,THADLASKEIN LAKE,MEGHALAYA,2022,7.0,43.0,1.4,0.45,13.5,180.0,47.910066799653855,25.5379432,91.2999102
1347,6.050000000000001,UMIAM LAKE AT BARAPANI,MEGHALAYA,2022,7.4,101.0,4.8,0.86,495.0,2050.0,102.09098625323801,25.5379432,91.2999102
3347,6.6,UMIAM LAKE AT MIDDLE POINT,MEGHALAYA,2022,7.449999999999999,99.0,4.6,0.7949999999999999,430.0,1700.0,97.01893271065806,25.87640255,91.85675741641606
3346,5.45,UMIAM LAKE AT OUTFALL OF UMIAM INTO LAKE,MEGHALAYA,2022,7.4,122.0,6.35,1.02,650.0,2400.0,122.22811316657106,25.87640255,91.85675741641606
3348,6.4,UMIAM LAKE NEAR UNION CHRISTIAN COLLEGE,MEGHALAYA,2022,7.4,103.0,4.8,0.925,400.0,1600.0,98.21274145505545,25.87640255,91.85675741641606
1348,7.75,WARD'S LAKE AT SHILLONG,MEGHALAYA,2022,7.6,145.5,1.7000000000000002,0.47,230.0,665.0,63.73844778882929,25.5379432,91.2999102
3956,6.0,ANSHUPA LAKE AT BISHNUPUR,ODISHA,2022,7.35,150.0,1.55,0.87,2489.0,4195.0,117.30873374135078,20.5431241,84.6897321
2438,6.45,ANSHUPA LAKE AT KADALIBARI,ODISHA,2022,7.4,176.5,1.95,0.52,3972.5,11230.0,153.90728720860486,20.4574941,85.6048965413869
3955,6.8999999999999995,ANSHUPA LAKE AT SUBARANAPUR,ODISHA,2022,7.4,148.0,1.75,0.89,1139.0,2615.0,85.39335947937664,20.5431241,84.6897321
2437,7.15,CHILKA LAKE AT SATAPADA (RAMSAR SITE),ODISHA,2022,7.7,21497.5,2.0,0.725,660.0,1424.5,85.45358655962846,20.5431241,84.6897321
1686,7.0,BAHOUR LAKE,PUDUCHERRY,2022,7.7,1219.0,2.5,0.32,2.0,540.0,71.31185727745746,11.8245095,79.73715777860332
4634,8.75,KANAGAN LAKE,PUDUCHERRY,2022,8.5,1301.5,4.5,0.32,48.0,230.0,95.45028056790954,10.91564885,79.80694879844232
1396,7.4,OUSTERI LAKE,PUDUCHERRY,2022,8.7,380.5,1.9,0.32,36.0,217.0,81.92869324915281,10.91564885,79.80694879844232
1297,8.1,HARIKE LAKE AT HARIKE VILLAGE,PUNJAB,2022,7.949999999999999,301.5,1.85,1.35,1130.0,2300.0,89.867210595625,30.9293211,75.5004841
1382,8.0,HARIKE LAKE D/S FROM CANAL,PUNJAB,2022,7.95,284.5,2.05,1.6500000000000001,1155.0,2615.0,92.77071869895587,30.9293211,75.5004841
2912,8.45,RANJIT SAGAR RESERVOIR,PUNJAB,2022,7.85,179.5,1.05,0.65,29.0,105.0,54.4112682158641,30.9293211,75.5004841
1481,6.050000000000001,FATEH SAGAR LAKE AT UDAIPUR INTAKE POINT OF PHED,RAJASTHAN,2022,8.1,618.0,1.9,4.18,103.5,180.0,79.96920519046961,26.8105777,73.7684549
2940,4.65,GAPE- SAGAR LAKE,RAJASTHAN,2022,7.9,903.0,3.3499999999999996,4.4,250.0,425.0,99.45208525491168,23.8538893,73.7087177
4178,4.55,GOVERDHAN SAGAR,RAJASTHAN,2022,7.55,1012.5,3.4499999999999997,2.74,195.0,415.0,93.36684742430239,24.5439951,73.68584719359191
2936,5.800000000000001,JAISAMAND LAKE,RAJASTHAN,2022,7.4,228.0,3.0500000000000003,1.415,75.0,155.0,78.17718023678316,27.41400485,76.61703869600933
2941,6.9,JAISAMAND LAKE,RAJASTHAN,2022,7.95,619.0,2.05,2.27,87.5,165.0,74.03824733326847,24.13770075,74.04723864534469
2942,6.55,JAISAMAND LAKE,RAJASTHAN,2022,7.9,628.0,2.25,2.7199999999999998,75.0,155.0,76.39697134793902,24.13770075,74.04723864534469
2944,3.3499999999999996,JALMAHAL,RAJASTHAN,2022,5.6,2845.0,4.0,3.94,250.0,905.0,72.02458509280034,26.9464166,75.8481731
2935,4.15,JET SAGAR LAKE,RAJASTHAN,2022,8.15,410.0,1.9,1.9849999999999999,195.0,655.0,91.82196174703475,25.4367659,75.736147085863
1714,6.75,KAYALANA JHEEL JODHPUR,RAJASTHAN,2022,8.05,330.0,2.5,2.08,43.0,81.5,79.3910519327864,26.8105777,73.7684549
2943,5.199999999999999,LODHA TALAB,RAJASTHAN,2022,7.2,859.5,2.4,3.52,105.0,295.0,72.90313504810793,23.49150465,74.35021720129201
1716,5.65,NAKKI LAKE,RAJASTHAN,2022,7.5,283.5,2.6,1.85,48.0,94.0,76.09988072588425,24.5953049,72.70390264699941
4795,3.85,NELA TALAB,RAJASTHAN,2022,7.6,1009.0,4.35,3.785,156.5,255.0,104.79526521694409,24.578721,73.6862571
1285,5.5,PICHOLA LAKE AT UDAIPUR (WATER INTAKE POINT),RAJASTHAN,2022,7.95,416.0,2.45,2.685,97.0,170.0,84.52617445471894,26.8105777,73.7684549
1414,3.8,PUSHKAR LAKE,RAJASTHAN,2022,7.7,436.0,2.35,1.85,107.0,215.0,87.62471058234864,26.4875533,74.55404662867572
2938,6.699999999999999,RAJSAMAND LAKE,RAJASTHAN,2022,7.9,701.0,2.7,2.25,107.5,205.0,80.3538749081835,25.07747625,73.88626319669183
2939,6.25,RAJSAMAND LAKE,RAJASTHAN,2022,8.15,651.0,2.9,4.175,116.5,225.0,89.03139975034856,25.07747625,73.88626319669183
2937,6.2,SILISERH LAKE,RAJASTHAN,2022,7.449999999999999,1276.5,1.8,1.385,47.0,83.0,65.64869008798172,27.41400485,76.61703869600933
4177,4.55,SWAROOP SAGAR LAKE,RAJASTHAN,2022,7.65,598.5,2.45,2.44,84.5,170.0,83.6264174505309,26.8105777,73.7684549
1286,4.85,UDAISAGAR LAKE AT UDAIPUR (INTAKE PT.) RAJASTHAN,RAJASTHAN,2022,7.6,1565.0,2.35,3.455,124.0,245.0,81.64562929664919,26.8105777,73.7684549
5291,9.2,CHANGU LAKE,SIKKIM,2022,7.15,109.0,2.15,3.25,39.5,86.0,48.88713567573037,27.601029,88.45413638680145
5290,8.65,MENMOITSO LAKE,SIKKIM,2022,7.05,112.5,2.15,3.35,53.5,111.5,50.12461019210751,27.601029,88.45413638680145
1420,6.0,KODAI KANAL LAKE,TAMIL NADU,2022,7.0,199.0,1.5,1.45,25.0,54.0,55.419914923690285,10.9094334,78.3665347
3008,6.85,POONDI LAKE AT THIRUVALLUR,TAMIL NADU,2022,7.6,663.5,2.0,0.32,2.0,47.5,65.6398037069273,10.9094334,78.3665347
3010,6.699999999999999,PORUR LAKE AT THIRUVALLUR,TAMIL NADU,2022,7.8,1085.0,2.0,0.795,23.5,94.0,70.46414403955738,10.9094334,78.3665347
3011,6.5,PULICATE LAKE AT THIRUVALLUR,TAMIL NADU,2022,7.35,31235.0,2.5,1.775,2.0,35.0,74.33222266104083,10.9094334,78.3665347
3009,6.800000000000001,REDD HILLS AT THIRUVALLUR,TAMIL NADU,2022,7.45,498.0,2.5,0.32,21.0,95.0,68.09720701030915,10.9094334,78.3665347
1421,4.7,UDHAGAMADALEM LAKE (OOTY),TAMIL NADU,2022,6.95,364.0,3.65,0.525,240.0,475.0,84.6249342400947,10.9094334,78.3665347
3007,6.4,VEERANAM LAKE AT CUDDALORE,TAMIL NADU,2022,7.35,580.0,1.8,0.45999999999999996,17.5,36.5,62.032433318435835,10.9094334,78.3665347
